,id_x,release_date,title,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,id_y,original_language,original_title,popularity,vote_average,vote_count,title_change
936,100,2013-10-04,Parkland,10000000.0,641439.0,1616353.0,-93.58561,-83.83646999999999,209262,en,Parkland,6.056,6.1,206,False
937,12,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,-98.47143,-96.44081,31007,en,Welcome to the Rileys,8.347999999999999,6.5,241,False
938,13,2016-09-09,Kicks,10000000.0,150191.0,150191.0,-98.49809,-98.49809,385736,en,Kicks,4.002,6.6,50,False
939,27,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,-99.82528,-98.38903,245846,en,Strangerland,5.91,5.2,135,False
940,36,2010-10-08,It's a Wonderful Afterlife,10000000.0,0.0,1642939.0,-100.0,-83.57061,42057,en,Hai Marjawaan!,1.3319999999999999,4.6,12,True
941,39,2014-09-26,Plastic,10000000.0,0.0,575371.0,-100.0,-94.24629,208869,en,Plastic,7.815,6.1,116,False
942,51,2012-12-19,Amour,9700000.0,6738954.0,36787044.0,-30.526247422680413,279.24787628865977,86837,fr,Amour,10.705,7.7,746,False
943,56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,30.439589473684208,3001.627557894737,360814,hi,दंगल,10.022,8.1,358,True
944,57,2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,-62.382389473684206,-44.43545263157895,27586,en,The Runaways,8.19,6.4,448,False
945,62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,-67.75693617021277,132.09891489361704,62215,da,Melancholia,11.123,7.1,1642,False
946,64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,-66.87457608695652,-36.8840652173913,132316,hi,जब तक है जान,7.7010000000000005,6.9,107,True
947,66,2010-05-21,Kites,9200000.0,1685269.0,17155193.0,-81.68185869565218,86.46948913043478,37737,hi,Kites,6.058,5.8,67,False
948,71,2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,695.1394444444444,1139.2764555555555,238636,en,The Purge: Anarchy,28.424,6.6,3754,False
949,75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,290.4945,809.2429555555557,335796,en,Ouija: Origin of Evil,11.823,6.0,1416,False
950,80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,139.67987777777776,144.12245555555558,253331,en,Black or White,8.05,6.8,193,False
951,86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,60.351477777777774,112.17781111111111,376660,en,The Edge of Seventeen,11.546,7.2,2224,False
952,87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,55.11548888888888,306.53902222222223,376866,en,Jackie,8.818999999999999,6.4,1420,False
953,92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,-14.330733333333335,43.311822222222226,339419,en,Loving,8.506,6.7,529,False
954,3,2013-03-22,The Sapphires,9000000.0,2450867.0,20395040.0,-72.76814444444445,126.61155555555557,110146,en,The Sapphires,6.16,6.7,97,False
955,4,2016-08-26,Greater,9000000.0,2000093.0,2000093.0,-77.77674444444445,-77.77674444444445,379441,en,Greater,1.891,7.3,37,False
956,5,2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,-82.96306666666666,-59.098933333333335,471507,en,Destroyer,17.815,5.9,176,False
957,25,2015-11-13,Heist,8900000.0,50136.0,3324131.0,-99.43667415730337,-62.65021348314607,336004,en,Heist,7.553999999999999,5.8,498,False
958,27,1986-09-26,Crocodile Dundee,8800000.0,174803506.0,328203506.0,1886.4034772727273,3629.5852954545453,9671,en,Crocodile Dundee,10.642000000000001,6.3,917,False
959,30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,461.12201176470586,814.5160823529412,334541,en,Manchester by the Sea,16.637999999999998,7.5,3176,False
960,33,2015-02-20,The DUFF,8500000.0,34030343.0,43528634.0,300.3569764705882,412.10157647058827,272693,en,The DUFF,9.054,6.8,2987,False
961,34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,280.95550588235295,492.16962352941175,242582,en,Nightcrawler,25.596999999999998,7.7,5860,False
962,36,2019-01-16,Dragon Ball Super: Broly,8500000.0,30376755.0,122747755.0,257.3735882352941,1344.0912352941175,503314,ja,ドラゴンボール超スーパー ブロリー,6.867999999999999,7.4,721,True
963,38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,153.7589294117647,169.2451294117647,175528,en,Baggage Claim,8.666,5.4,127,False
964,39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,135.37822352941177,174.25050588235294,369883,en,Middle School: The Worst Years of My Life,8.479,7.0,190,False
965,67,2010-09-17,Easy A,8000000.0,58401464.0,76200721.0,630.0183,852.5090125,37735,en,Easy A,14.69,6.8,4168,False
966,73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,337.70147499999996,416.6841875,40807,en,50/50,12.450999999999999,7.1,2111,False
967,75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,268.74242499999997,363.99197499999997,232572,en,A Walk in the Woods,6.935,5.9,402,False
968,77,1992-03-13,Howards End,8000000.0,26124872.0,26317943.0,226.5609,228.9742875,8293,en,Howards End,9.155,7.2,201,False
969,78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,225.86193749999998,563.3619375000001,225565,en,That Awkward Moment,8.649,6.1,1759,False
970,88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,119.3859,220.26811249999997,209263,en,Enough Said,8.722000000000001,6.7,464,False
971,97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,26.6277375,34.5397875,51588,en,Prom,6.9110000000000005,6.0,276,False
972,100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,-15.5198,15.827250000000001,308369,en,Me and Earl and the Dying Girl,8.677,7.6,1570,False
973,1,2010-10-08,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,-20.45465,-17.088125,43923,en,It's Kind of a Funny Story,10.01,7.0,1324,False
974,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,-51.059362500000006,-8.765175,377264,en,Morgan,9.912,5.7,843,False
975,6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,-53.008925,-28.672900000000002,291270,en,Anomalisa,10.285,7.1,927,False
976,8,2010-12-29,Another Year,8000000.0,3205706.0,20005613.0,-59.928675,150.0701625,44009,en,Another Year,9.394,7.0,150,False
977,13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,-85.4618,-69.3121625,407890,en,Lean on Pete,9.307,6.9,133,False
978,14,2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0,-86.3078875,95.55245,46138,en,Made in Dagenham,7.275,6.6,150,False
979,16,2019-05-03,El Chicano,8000000.0,700261.0,700261.0,-91.2467375,-91.2467375,547590,en,El Chicano,5.274,9.0,1,False
980,24,2018-10-26,London Fields,8000000.0,252676.0,433732.0,-96.84155,-94.57835,220882,en,London Fields,8.557,5.3,59,False
981,25,2011-09-16,Restless,8000000.0,163753.0,2772511.0,-97.95308750000001,-65.3436125,47760,en,Restless,7.268,6.4,258,False
982,28,2010-10-29,Wild Target,8000000.0,109338.0,5314194.0,-98.633275,-33.572575,44147,en,Wild Target,9.355,6.4,356,False
983,31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,-98.9662125,117.28366249999999,404378,en,A Street Cat Named Bob,7.12,7.5,500,False
984,33,2015-05-22,Aloft,8000000.0,53086.0,237688.0,-99.33642499999999,-97.0289,251321,en,Aloft,4.944,5.5,61,False
985,47,2016-05-06,Code of Honor,8000000.0,0.0,0.0,-100.0,-100.0,389425,en,Code of Honor,4.408,4.2,36,False
986,67,2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0,-59.80405333333333,13.853373333333332,73873,en,Albert Nobbs,6.277,6.3,227,False
987,77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,202.64602702702703,321.4557702702703,292280,en,The Bye Bye Man,9.847000000000001,5.1,678,False
988,81,2010-04-30,Harry Brown,7300000.0,1818681.0,12023606.0,-75.08656164383561,64.70693150684932,25941,en,Harry Brown,10.555,6.8,505,False
989,88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,1524.5938714285714,2336.4250428571427,77930,en,Magic Mike,13.7,6.1,1850,False
990,90,2018-03-16,I Can Only Imagine,7000000.0,83482352.0,85604221.0,1092.6050285714286,1122.917442857143,470878,en,I Can Only Imagine,9.7,7.6,155,False
991,93,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,432.79134285714287,445.12287142857144,57119,en,Jumping the Broom,8.477,6.0,103,False
992,2,1995-08-25,Desperado,7000000.0,25532388.0,25532388.0,264.7484,264.7484,8068,en,Desperado,14.712,6.8,1440,False
993,8,1988-02-12,Action Jackson,7000000.0,20257000.0,20257000.0,189.3857142857143,189.3857142857143,10117,en,Action Jackson,6.744,5.2,81,False
994,11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,150.09242857142857,159.8690142857143,308639,en,Dope,9.246,7.2,954,False
995,14,2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,126.02087142857144,416.37267142857144,79316,en,Devil's Due,5.893,4.5,303,False
996,16,2014-11-14,Beyond the Lights,7000000.0,14618727.0,14618727.0,108.83895714285714,108.83895714285714,241771,en,Beyond the Lights,7.7170000000000005,7.0,238,False
997,27,2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,6.699085714285714,43.75565714285714,39053,en,Cyrus,7.735,6.0,201,False
998,42,2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0,-74.4907857142857,143.18744285714286,39210,en,Somewhere,7.596,6.1,376,False
999,51,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,-92.19712857142856,-75.25388571428572,306745,en,Freeheld,7.313,7.3,360,False
1000,67,2015-11-20,Criminal Activities,7000000.0,0.0,386744.0,-100.0,-94.47508571428571,334527,en,Criminal Activities,7.914,5.9,166,False
1001,73,2012-09-21,House at the End of the Street,6900000.0,31611916.0,44103982.0,358.1437101449275,539.1881449275362,82505,en,House at the End of the Street,8.72,5.8,1033,False
1002,84,2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,1196.5202,3851.7372307692303,250546,en,Annabelle,13.989,5.6,3357,False
1003,95,2017-10-20,Same Kind of Different as Me,6500000.0,6423605.0,6423605.0,-1.1753076923076924,-1.1753076923076924,300687,en,Same Kind of Different as Me,8.756,6.8,103,False
1004,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,-38.42626153846154,214.04370769230766,76025,en,Shame,13.152000000000001,7.0,1607,False
1005,99,2013-05-31,The East,6500000.0,2274649.0,3027956.0,-65.00540000000001,-53.416061538461534,87499,en,The East,8.044,6.6,438,False
1006,37,2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,147.26956666666666,613.0897833333333,434555,en,The Possession of Hannah Grace,20.262999999999998,5.1,393,False
1007,46,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,91.58063333333332,172.82846666666666,83686,en,The Words,7.2010000000000005,6.6,628,False
1008,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,53.40815,68.44958333333334,92591,en,Bernie,7.518,6.6,503,False
1009,54,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,-10.670433333333333,253.29090000000002,67913,en,The Guard,10.177,6.9,563,False
1010,63,2014-03-14,Veronica Mars,6000000.0,3322127.0,3485383.0,-44.63121666666667,-41.91028333333333,177494,en,Veronica Mars,7.821000000000001,6.7,699,False
1011,70,2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0,-77.52991666666667,89.13674999999999,58882,en,Snow Flower and the Secret Fan,4.519,5.9,39,False
1012,76,2011-03-25,The 5th Quarter,6000000.0,408159.0,408159.0,-93.19735,-93.19735,59728,en,The 5th Quarter,2.142,4.7,15,False
1013,83,2012-12-07,Deadfall,6000000.0,66351.0,1673635.0,-98.89415,-72.10608333333333,97614,en,Deadfall,9.491,5.9,357,False
1014,87,2015-01-23,Song One,6000000.0,32251.0,437089.0,-99.46248333333332,-92.71518333333333,244783,en,Song One,6.206,5.6,126,False
1015,7,2010-07-16,Valhalla Rising,5700000.0,30638.0,731613.0,-99.46249122807018,-87.16468421052632,37861,en,Valhalla Rising,11.26,6.0,582,False
1016,11,2010-07-16,Standing Ovation,5600000.0,531806.0,531806.0,-90.50346428571429,-90.50346428571429,55567,en,Standing Ovation,1.224,4.3,12,False
1017,12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,-93.11746428571429,162.21005357142857,147767,en,Khiladi 786,1.824,4.7,16,False
1018,18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,345.04916363636363,650.3378,138697,en,Don Jon,12.78,5.9,2709,False
1019,20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,101.95329090909091,229.44056363636363,429476,en,Hell Fest,12.955,5.5,273,False
1020,29,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,-88.87801818181819,145.09447272727272,73532,fr,Le Havre,5.973,6.9,169,False
1021,31,2011-07-15,Salvation Boulevard,5500000.0,28468.0,28468.0,-99.4824,-99.4824,51995,en,Salvation Boulevard,6.507000000000001,5.4,38,False
1022,38,2013-07-19,Grabbers,5300000.0,0.0,440821.0,-100.0,-91.68262264150944,84204,en,Grabbers,7.117000000000001,6.1,202,False
1023,46,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,-89.1444423076923,123.71974999999999,63006,hi,दम मारो दम,1.4909999999999999,5.4,16,True
1024,49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,3420.8133,5007.35902,419430,en,Get Out,24.739,7.5,8760,False
1025,51,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,1980.5761400000001,4040.79688,72571,en,Paranormal Activity 3,9.669,5.9,1197,False
1026,54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,1341.65998,2065.7284400000003,333371,en,10 Cloverfield Lane,17.892,6.9,4629,False
1027,55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,1245.3766999999998,2876.1302,345911,en,Lights Out,12.408,6.3,2220,False
1028,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,1204.1221,1873.5563200000001,298312,en,The Visit,10.196,6.2,2634,False
1029,58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,1013.6768999999999,2400.2052,440021,en,Happy Death Day,21.23,6.6,3211,False
1030,59,2012-10-19,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,978.0067,2756.35984,82990,en,Paranormal Activity 4,8.965,5.4,1026,False
1031,60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,917.1202,1966.01264,242512,en,Ouija,15.389000000000001,5.1,1670,False
1032,63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,775.7453,1079.56954,328425,en,The Gift,12.097000000000001,6.7,1797,False
1033,64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,757.44934,979.4572000000001,416477,en,The Big Sick,12.322000000000001,7.4,1302,False
1034,70,2014-01-03,Paranormal Activity: The Marked Ones,5000000.0,32462372.0,90904854.0,549.24744,1718.09708,227348,en,Paranormal Activity: The Marked Ones,9.446,5.3,752,False
1035,74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,445.77744,756.89032,192141,en,No Escape,19.005,6.8,1296,False
1036,76,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0,416.03139999999996,667.1862,243940,en,The Lazarus Effect,10.157,5.1,825,False
1037,78,2011-08-26,Our Idiot Brother,5000000.0,24814830.0,25861249.0,396.2966,417.22498,59968,en,Our Idiot Brother,8.523,6.1,527,False
1038,79,2018-03-09,The Strangers: Prey at Night,5000000.0,24431472.0,29960051.0,388.62944,499.20102,371608,en,The Strangers: Prey at Night,13.31,5.4,621,False
1039,83,2013-07-05,The Way Way Back,5000000.0,21502690.0,26853810.0,330.0538,437.07620000000003,147773,en,The Way Way Back,9.977,7.1,1043,False
1040,84,2014-08-29,"As Above, So Below",5000000.0,21222315.0,41824066.0,324.4463,736.4813200000001,256274,en,"As Above, So Below",10.613,6.2,1321,False
1041,90,2016-02-19,Race,5000000.0,19115191.0,23745772.0,282.30382000000003,374.91544,323677,en,Race,8.705,7.2,910,False
1042,94,2011-09-02,Apollo 18,5000000.0,17686929.0,26517819.0,253.73858,430.35638,50357,en,Apollo 18,8.384,5.0,486,False
1043,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,247.8154,249.98484,235271,en,Addicted,8.295,5.3,103,False
1044,3,2013-03-15,Spring Breakers,5000000.0,14124286.0,31149251.0,182.48572000000001,522.98502,122081,en,Spring Breakers,10.690999999999999,5.0,2495,False
1045,4,2017-06-09,It Comes at Night,5000000.0,13985117.0,19720203.0,179.70234,294.40406,418078,en,It Comes at Night,12.337,5.8,1141,False
1046,12,2017-03-03,Before I Fall,5000000.0,12241072.0,18945682.0,144.82144,278.91364,397837,en,Before I Fall,14.584000000000001,7.0,2135,False
1047,15,2016-01-29,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,133.7388,342.2615,351819,en,Fifty Shades of Black,8.783999999999999,4.4,677,False
1048,22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,93.39041999999999,103.641,378200,en,The Perfect Match,6.875,5.5,78,False
1049,38,2015-09-11,90 Minutes in Heaven,5000000.0,4816142.0,4816142.0,-3.67716,-3.67716,343795,en,90 Minutes in Heaven,5.797999999999999,5.3,63,False
1050,39,2016-12-02,Incarnate,5000000.0,4799774.0,9371036.0,-4.00452,87.42072,241258,en,Incarnate,7.1370000000000005,5.2,314,False
1051,45,2017-03-03,Table 19,5000000.0,3614896.0,4620399.0,-27.702080000000002,-7.59202,353569,en,Table 19,7.551,6.0,604,False
1052,46,2016-04-15,Green Room,5000000.0,3220371.0,3807503.0,-35.59258,-23.84994,313922,en,Green Room,9.943,6.8,1314,False
1053,47,2018-03-09,Thoroughbreds,5000000.0,3072605.0,3187302.0,-38.5479,-36.25396,397722,en,Thoroughbreds,11.241,6.3,398,False
1054,50,2011-05-13,Everything Must Go,5000000.0,2712131.0,2821010.0,-45.75738,-43.5798,45658,en,Everything Must Go,7.492999999999999,6.0,301,False
1055,51,2014-10-10,Kill the Messenger,5000000.0,2450846.0,6656705.0,-50.98308,33.1341,245916,en,Kill the Messenger,10.062000000000001,6.6,507,False
1056,53,2015-10-23,Jem and the Holograms,5000000.0,2184640.0,2368937.0,-56.3072,-52.62126000000001,266639,en,Jem and the Holograms,7.942,5.4,241,False
1057,54,2016-12-28,Paterson,5000000.0,2141423.0,10727536.0,-57.17154,114.55072,370755,en,Paterson,9.486,7.1,736,False
1058,64,2013-08-16,Ain't Them Bodies Saints,5000000.0,391611.0,1075009.0,-92.16778,-78.49982,152748,en,Ain't Them Bodies Saints,8.166,6.2,217,False
1059,71,2015-08-07,Cop Car,5000000.0,134552.0,143658.0,-97.30896,-97.12684,310133,en,Cop Car,11.414000000000001,5.8,452,False
1060,78,2014-10-17,Rudderless,5000000.0,56001.0,567219.0,-98.87998,-88.65562,244403,en,Rudderless,8.03,7.4,149,False
1061,81,2015-05-15,Area 51,5000000.0,7556.0,7556.0,-99.84888,-99.84888,57876,en,Area 51,6.794,4.4,248,False
1062,86,2016-09-02,Yoga Hosers,5000000.0,0.0,22958.0,-100.0,-99.54084,290825,en,Yoga Hosers,8.05,4.5,221,False
1063,91,2014-08-18,Henry & Me,5000000.0,0.0,0.0,-100.0,-100.0,292481,en,Henry & Me,0.6,4.7,3,False
1064,8,2013-07-19,Only God Forgives,4800000.0,775849.0,4494560.0,-83.83647916666666,-6.363333333333333,77987,en,Only God Forgives,10.196,5.8,1396,False
1065,9,2011-09-30,Take Shelter,4750000.0,1728953.0,4972016.0,-63.60098947368421,4.674021052631579,64720,en,Take Shelter,11.235999999999999,7.2,787,False
1066,27,1982-08-13,Fast Times at Ridgemont High,4500000.0,27092880.0,27092880.0,502.064,502.064,13342,en,Fast Times at Ridgemont High,10.705,6.9,563,False
1067,46,2011-10-07,Blackthorn,4500000.0,200558.0,1217307.0,-95.54315555555556,-72.94873333333334,68818,en,Blackthorn,7.547999999999999,6.7,111,False
1068,47,2015-05-08,Maggie,4500000.0,187112.0,1027760.0,-95.84195555555556,-77.16088888888889,287424,en,Maggie,13.0,5.3,958,False
1069,53,2013-03-01,The Sweeney,4500000.0,26345.0,8000366.0,-99.41455555555555,77.7859111111111,116613,en,The Sweeney,6.4,5.9,142,False
1070,57,2015-08-28,Zipper,4500000.0,0.0,0.0,-100.0,-100.0,309503,en,Zipper,9.373,5.7,85,False
1071,63,2015-09-29,R.L. Stine's Monsterville: The Cabinet of Souls,4400000.0,0.0,0.0,-100.0,-100.0,362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,4.297,6.7,72,False
1072,71,2010-08-13,Animal Kingdom,4200000.0,1044039.0,8078683.0,-75.14192857142858,92.34959523809523,44629,en,Animal Kingdom,10.187999999999999,6.8,399,False
1073,73,2011-10-21,Cargo,4200000.0,0.0,313230.0,-100.0,-92.54214285714286,106541,en,Cargo,1.925,4.4,7,False
1074,81,2015-01-23,The Boy Next Door,4000000.0,36006065.0,53401938.0,800.151625,1235.04845,241251,en,The Boy Next Door,7.062,4.4,1382,False
1075,85,2014-07-11,Boyhood,4000000.0,25379975.0,57273049.0,534.4993750000001,1331.826225,85350,en,Boyhood,11.140999999999998,7.5,3097,False
1076,87,2010-07-09,The Kids Are All Right,4000000.0,20811365.0,36275469.0,420.28412499999996,806.8867250000001,39781,en,The Kids Are All Right,8.426,6.6,854,False
1077,89,2014-04-18,A Haunted House 2,4000000.0,17329487.0,21206861.0,333.237175,430.171525,184345,en,A Haunted House 2,6.9479999999999995,5.5,597,False
1078,90,2013-03-01,The Last Exorcism Part II,4000000.0,15179303.0,25448707.0,279.482575,536.217675,146203,en,The Last Exorcism Part II,7.561,4.5,297,False
1079,98,2016-05-13,The Darkness,4000000.0,10753574.0,10898293.0,168.83935000000002,172.457325,257345,en,The Darkness,8.357000000000001,4.8,347,False
1080,20,2011-06-17,The Art of Getting By,4000000.0,1430241.0,1989035.0,-64.24397499999999,-50.274125000000005,64678,en,The Art of Getting By,8.695,6.5,752,False
1081,22,2011-09-23,Red State,4000000.0,1065429.0,1983596.0,-73.364275,-50.4101,48572,en,Red State,7.816,6.1,472,False
1082,25,2012-10-17,Holy Motors,4000000.0,641054.0,4230426.0,-83.97365,5.76065,103328,fr,Holy Motors,5.31,7.0,431,False
1083,26,2014-06-13,The Signal,4000000.0,600896.0,2665322.0,-84.9776,-33.36695,242095,en,The Signal,10.032,5.9,901,False
1084,29,2014-03-07,The Face of Love,4000000.0,385069.0,1158877.0,-90.37327499999999,-71.028075,214086,en,The Face of Love,5.519,6.1,68,False
1085,30,2014-04-11,Joe,4000000.0,373375.0,373375.0,-90.665625,-90.665625,157847,en,Joe,8.57,6.6,514,False
1086,41,2015-06-19,Manglehorn,4000000.0,132270.0,797439.0,-96.69324999999999,-80.064025,254905,en,Manglehorn,7.6610000000000005,5.4,94,False
1087,43,2011-04-01,Trust,4000000.0,120016.0,120016.0,-96.9996,-96.9996,44945,en,Trust,7.805,6.6,556,False
1088,51,2014-04-18,13 Sins,4000000.0,9134.0,47552.0,-99.77165,-98.8112,155084,en,13 Sins,10.899000000000001,6.3,576,False
1089,52,2011-11-18,Another Happy Day,4000000.0,9120.0,978527.0,-99.772,-75.536825,60422,en,Another Happy Day,5.473,6.1,60,False
1090,53,2013-02-22,Inescapable,4000000.0,4327.0,4327.0,-99.891825,-99.891825,121676,en,Inescapable,6.122000000000001,5.2,27,False
1091,67,2015-09-08,Chain of Command,4000000.0,0.0,0.0,-100.0,-100.0,352978,en,Chain of Command,3.767,5.0,20,False
1092,73,2010-04-30,The Good Heart,3800000.0,20930.0,340930.0,-99.4492105263158,-91.02815789473684,5178,en,The Good Heart,2.3209999999999997,6.4,30,False
1093,79,2010-11-05,Four Lions,3750000.0,310007.0,2436111.0,-91.73314666666667,-35.037040000000005,37495,en,Four Lions,9.968,7.0,621,False
1094,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,1083.171857142857,2617.9241142857145,460019,en,Truth or Dare,14.354000000000001,6.0,2005,False
1095,94,2016-02-19,The Witch,3500000.0,25138705.0,40454520.0,618.2487142857143,1055.8434285714286,310131,en,The Witch,13.493,6.6,2931,False
1096,95,2018-02-02,Winchester,3500000.0,25091816.0,44378040.0,616.9090285714286,1167.944,416234,en,Winchester,12.44,5.7,884,False
1097,97,2013-02-22,Dark Skies,3500000.0,17418667.0,27704111.0,397.6762,691.5460285714286,145135,en,Dark Skies,11.582,6.1,1004,False
1098,11,2018-05-18,First Reformed,3500000.0,3448256.0,3874772.0,-1.4784,10.707771428571428,458737,en,First Reformed,12.943,6.9,446,False
1099,13,2016-12-02,Believe,3500000.0,890303.0,890303.0,-74.56277142857142,-74.56277142857142,423628,en,Believe,1.536,6.5,11,False
1100,15,2016-09-30,American Honey,3500000.0,663247.0,2611750.0,-81.05008571428571,-25.378571428571426,340485,en,American Honey,8.777999999999999,6.7,417,False
1101,16,2016-03-18,The Bronze,3500000.0,615816.0,615816.0,-82.40525714285715,-82.40525714285715,308453,en,The Bronze,8.328,5.8,186,False
1102,19,2016-01-08,The Masked Saint,3500000.0,182695.0,182695.0,-94.78014285714286,-94.78014285714286,370464,en,The Masked Saint,1.42,3.5,16,False
1103,29,2013-01-29,"Batman: The Dark Knight Returns, Part 2",3500000.0,0.0,0.0,-100.0,-100.0,142061,en,"Batman: The Dark Knight Returns, Part 2",13.325999999999999,7.9,689,False
1104,30,2014-03-11,In the Name of the King III,3500000.0,0.0,0.0,-100.0,-100.0,252360,en,In the Name of the King III,5.9879999999999995,3.5,31,False
1105,31,2014-03-04,Wicked Blood,3500000.0,0.0,0.0,-100.0,-100.0,256740,en,Wicked Blood,7.042999999999999,5.5,52,False
1106,32,2015-06-05,Dawn Patrol,3500000.0,0.0,0.0,-100.0,-100.0,299145,en,Dawn Patrol,1.7719999999999998,5.1,15,False
1107,37,2011-10-21,Margin Call,3400000.0,5353586.0,20433227.0,57.458411764705886,500.9772647058823,50839,en,Margin Call,9.498,6.8,856,False
1108,43,2014-10-10,Whiplash,3300000.0,13092006.0,38969037.0,296.7274545454545,1080.879909090909,244786,en,Whiplash,28.784000000000002,8.4,7908,False
1109,54,2018-07-06,Sorry to Bother You,3200000.0,17493096.0,18285560.0,446.65925,471.42375000000004,424781,en,Sorry to Bother You,15.887,6.9,481,False
1110,58,2016-04-22,The Meddler,3200000.0,4267219.0,5526942.0,33.35059375,72.7169375,337154,en,The Meddler,7.725,5.8,186,False
1111,63,2013-04-12,Antiviral,3100000.0,0.0,123407.0,-100.0,-96.01912903225806,125490,en,Antiviral,6.33,5.8,152,False
1112,66,2015-08-28,War Room,3000000.0,67790117.0,73975239.0,2159.6705666666667,2365.8413,323272,en,War Room,7.419,7.5,171,False
1113,69,2012-10-12,Sinister,3000000.0,48086903.0,87727807.0,1502.8967666666667,2824.2602333333334,82507,en,Sinister,13.117,6.8,2935,False
1114,89,2018-06-01,Upgrade,3000000.0,11977130.0,16553285.0,299.23766666666666,451.7761666666667,500664,en,Upgrade,21.413,7.4,1326,False
1115,3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,141.1157,141.37696666666665,480881,en,Let There Be Light,2.01,6.2,23,False
1116,10,2016-06-24,Swiss Army Man,3000000.0,4210454.0,5837111.0,40.34846666666667,94.57036666666667,347031,en,Swiss Army Man,10.0,6.9,1789,False
